,trial_names,result
766,look_at_obj_in_light-Pillow-None-FloorLamp-212_0:,PASS
767,look_at_obj_in_light-AlarmClock-None-DeskLamp-327_0:,PASS
768,look_at_obj_in_light-Pillow-None-FloorLamp-212_0:,PASS
769,look_at_obj_in_light-AlarmClock-None-DeskLamp-327_0:,PASS
770,look_at_obj_in_light-RemoteControl-None-FloorLamp-217_0:,PASS
771,look_at_obj_in_light-RemoteControl-None-FloorLamp-217_0:,PASS
772,look_at_obj_in_light-TissueBox-None-FloorLamp-219_0:,PASS
773,look_at_obj_in_light-AlarmClock-None-DeskLamp-309_0:,PASS
774,look_at_obj_in_light-AlarmClock-None-DeskLamp-309_0:,PASS
775,look_at_obj_in_light-AlarmClock-None-DeskLamp-309_0:,PASS
776,look_at_obj_in_light-KeyChain-None-FloorLamp-224_0:,PASS
777,look_at_obj_in_light-KeyChain-None-FloorLamp-224_0:,PASS
778,look_at_obj_in_light-CD-None-DeskLamp-316_0:,PASS
779,look_at_obj_in_light-CD-None-DeskLamp-316_0:,FAIL
780,look_at_obj_in_light-CD-None-DeskLamp-316_0:,PASS
781,look_at_obj_in_light-Statue-None-DeskLamp-216_0:,PASS
782,look_at_obj_in_light-Statue-None-DeskLamp-216_0:,PASS
783,look_at_obj_in_light-Laptop-None-DeskLamp-301_0:,PASS
784,look_at_obj_in_light-Laptop-None-DeskLamp-301_0:,PASS
785,look_at_obj_in_light-Laptop-None-DeskLamp-301_0:,PASS
786,look_at_obj_in_light-Box-None-FloorLamp-223_0:,PASS
787,look_at_obj_in_light-Statue-None-DeskLamp-216_0:,PASS
788,look_at_obj_in_light-CellPhone-None-FloorLamp-218_0:,PASS
789,look_at_obj_in_light-CellPhone-None-FloorLamp-218_0:,PASS
790,look_at_obj_in_light-CellPhone-None-FloorLamp-218_0:,PASS
791,look_at_obj_in_light-Box-None-FloorLamp-223_0:,FAIL
